feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,cost
57.86445120952482,6.086741800510444,1.5330541203437105,527.7838919881128,1678.3733102192132,264.7896040528463,729193.1202583055
58.356250982290646,5.925387734957915,1.5305566146999054,512.6104245475018,1810.2655138591383,258.18533065379563,713823.5332596618
55.66634531738366,5.50038173316362,1.5810099440323477,559.8735231979106,2100.4341453130983,632.9577346040862,1205483.0874934273
55.68152229876639,5.567267107390492,1.474665778323638,603.9273187894257,3061.2148822359054,407.05374304877296,1199288.9835012848
55.66494517051185,5.588358722108626,1.3721824701446852,,2735.458406864178,349.24867353778626,896526.3804780624
58.65080737753449,5.4337667575982485,1.683903950560867,561.1373843921068,2432.6982483133866,656.1022001582646,1411958.5561379662
55.40844642866393,6.188768693876478,,522.3086438872297,1922.7781009598664,536.4113747112294,1145664.3025939562
,6.599890662166508,1.5599590913944295,532.8985460032586,2776.475891463958,428.83572982270175,1104037.701749695
58.79232665293674,6.022400598784287,1.5655176795608066,562.7097224701631,3074.2768934246287,428.12190028824295,1234389.415491802
56.243667139763474,6.1093772492112075,1.7667867852804129,599.392597721606,1566.339526981095,455.09810199747784,1283347.9471592691
58.2659792711274,5.576484196328178,1.3710188428636427,558.1900869807055,2851.0483197389517,575.4100623566187,1054143.2734754249
57.68728568246995,5.9001313196494785,1.6135714282183762,562.9598028402971,3195.757094119914,593.2335157408297,1435095.7181328905
55.58403399257326,5.149541046794607,1.4917286581822184,565.7016987675732,2859.6932619044355,390.77410665085915,1083628.8519088589
58.39860884115002,5.892467965316981,1.5855390938579488,631.7570874586329,2756.2750487759076,503.4377313351593,1402948.2874077458
57.35477541291365,6.264688819035749,1.4968693146438388,565.9776457979917,2653.5929255787196,344.4603836971647,1017342.2580535908
57.97446489529135,5.196545380701613,1.4613728544663038,560.9410406753692,2420.5747506293055,530.4037316737138,1052252.0693928804
58.67891404572744,6.003585571716497,1.6144429981667894,590.243760820197,4236.02194038373,170.77900363606497,1393968.4867775033
55.531182198474625,5.059525535387262,1.4624355026457607,564.7794348934964,1348.731758301008,558.9847086442824,874535.318201809
52.13759564672735,6.2206309043050645,1.5498775376631344,550.0717439248422,3118.734545010541,339.333576530439,1131970.457434632
55.55810413636502,5.190742485127755,1.5520162823680472,571.7491395376643,1581.4908033597396,176.9181522876768,766576.9422951601
55.71950296226949,5.9453493325925955,1.4976720063410993,567.7101907030153,2283.2908126912466,338.27386790655356,945001.3724330664
55.59662427887936,5.318574279220602,1.477374068305016,550.0464664670247,1419.6529637451547,480.460232132068,816963.0885741088
59.16360969812823,5.148101650311085,1.6453372082546331,577.012908062827,1327.409829607332,323.3894192645146,947011.3879597983
58.458707151362965,5.309124418616382,1.4114733290768855,560.9274355604971,2822.2638398860972,444.85197366471937,1008823.4132881317
58.2429333052826,5.945327881512892,1.6644806009640019,541.21165404162,2292.7620780881816,461.13952254691725,1177711.2264542438
58.321616877893526,5.524626853465703,1.6086332317519791,614.7839815889913,1861.438537615264,437.6352547324765,1172322.9712306676
55.993944797357074,5.609927678067212,1.7303280037767097,550.9894517658875,2580.092097138581,408.2472733054137,1295334.3130887698
56.17592441349855,5.9796908138248925,1.5500287157534032,497.2363444441998,2812.145516313286,560.5214216481028,1115317.161334897
57.14651324149386,,1.662494768102289,589.1542352530056,815.7636743029252,418.6454556729499,963735.0127895096
58.7177566170823,5.125971917235338,1.5452299897448278,620.888815653629,2832.575904191303,600.5216397782278,1416087.1588564338
56.91972185150935,5.911962960216538,1.4622340638224904,567.2441371440356,3080.6016470194977,656.4573996692369,1286779.8346220653
55.621441106787785,5.328315591514298,1.3070355994448808,551.6335348786344,2412.0768010898464,381.3042931924637,737904.2424955658
58.643775945973736,5.096708648637635,1.65346488584368,542.0726744189898,1576.801222539206,328.4395946405597,931508.7317724797
56.472708417030766,5.614411723675435,1.4989409959084192,551.3819385768923,1376.361364713207,518.9498335120402,864837.3582026535
53.15251901512975,5.891398934378018,1.6821771444292941,565.0627786659788,1244.430982838525,547.3218227627843,1109677.173097399
55.61622155124777,5.37928712876724,1.4801047426153962,552.1800851948013,2286.099471924199,357.35000788083295,903913.7878352265
59.159397279189676,6.323020819472729,1.4366193799962705,546.9753547048539,786.2976272213158,299.85383074720124,507894.9302293222
58.892785652511485,4.998703585014077,1.638734670698172,565.1873328826467,1020.5708997047975,361.6636507207243,880562.783872723
55.5796249658326,5.2339199179195415,1.5254939726598207,504.0129050195044,2677.6986339204814,333.817917690681,911477.507999654
57.85391734195241,6.666504602085203,1.8129182128371404,591.3037233225873,1621.3782467439182,539.9459591550429,1392706.4257388026
57.65578665429285,6.575670692202148,1.5670013239837144,544.2803386329921,1767.1250459266957,419.9912417268884,935460.8633613675
56.44769751073568,5.4566916108422685,1.4719868716656341,591.8482312568842,2363.233476383562,528.4665548060672,1121194.8930668146
58.61622526146599,5.094770134249385,1.477791899303269,571.7218225229567,3309.587770528711,275.9185659529609,1084790.8603867684
55.73716163137499,5.767826900878605,1.6396346878497117,553.2065758979876,3559.4637484639393,423.12919259118655,1392686.5258864798
58.88733059070091,5.948466593025456,1.3561978641322998,501.6416753004123,1874.1068125635259,190.81203381546788,443502.4373544449
55.958779217962615,5.853313401087232,1.8719215091702501,601.7711647656654,2405.5021027631988,452.63074824417316,1576321.487084653
52.63848856496689,5.753009491197439,1.6478726930669496,577.4132879873548,2091.5244013012243,493.12996088080547,1221966.0581345134
55.5766355937383,5.365618070895905,1.8238679438515075,453.00161860055084,2640.799637798669,330.8932579843183,1146831.3975860942
57.32539789279031,5.93141985602145,1.5139876005736768,587.0652447764003,2606.546802146942,417.9029514343869,1127945.1836501332
58.98322577227286,6.088883824136402,1.35053373973172,509.5820865128958,2008.4782604302102,459.50434148662356,675112.9667860613
58.83985394421663,6.286942358938539,1.6325098493190535,561.1395544419398,3595.4425815665522,377.845256992197,1376250.3374332588
56.401913159370494,6.237903890927248,1.6623208916575916,508.016807266421,3658.327789686429,417.82127346625003,1334784.0642400074
58.37173264911823,5.894425045745905,1.5252170397676983,537.1067710226461,2923.6777876395513,359.6181079897481,1050678.9120490807
53.45093245089209,6.1775644251057305,1.4694086040756602,600.2498562333711,2267.0507188762613,,853477.3389017383
59.35861464046952,5.152322015387145,1.5262566778998865,598.148215098716,2514.1329012473016,316.8279831468277,1076569.1808176837
55.457401296716284,6.0758926609426425,1.5639254442453083,555.9274098902904,3553.134439622312,400.30615706907514,1290419.4438852118
58.063594700656395,5.417451397312753,1.3956399688075,526.9522479759102,2751.740674161825,450.11905091490223,904582.0274503307
58.705377186143146,5.963219277022356,1.3827041878618958,528.5294442182528,2747.3652421801485,557.8089415064786,970194.4554537648
59.05332534772651,5.534562673953257,1.5760153040964786,584.643904546761,2995.273716844076,482.51865937294315,1319397.763785935
55.530142294061505,5.101709736425841,1.4445854781452225,559.2551294953654,2314.0273512218246,380.82988140611224,900282.6508511299
59.21276124499829,6.633929569664735,1.5088636440013539,516.3660883749706,2766.8707317591848,320.8245460591571,927270.5234053781
55.577462880096576,,1.652571977865592,579.1890806820577,2207.7704064595887,321.78322777142546,1130118.3616095937
58.911291952142335,6.14637560918133,1.5136826280137663,562.7905905887361,2695.771039004254,393.3949659699412,1073500.7093126485
55.794762126779375,6.08523623564714,1.4315368822519594,544.9265428753469,2688.8800635383413,287.4269835005386,858290.3020511494
58.798695414021196,5.324000508286552,1.4182336290228226,588.1992247813429,3392.7734735576023,322.5450184475881,1100388.490485259
53.10408037337683,5.945141979434092,1.540261321404854,559.0593944932455,1240.2164313409774,387.6109990231632,811036.9087897453
58.54413144853707,6.0518699772833395,1.2986389786086563,599.763407232128,2073.213629129569,420.5158185402811,796454.4229899567
58.61773818253518,5.922547684389684,1.5543928000047085,549.5067108705689,2011.3600889833342,509.4260675577719,1043866.919611118
58.50044364850983,6.101215048277707,1.787058983081316,552.3771114671753,836.1533815279329,575.6575374360401,1148843.1669784607
59.03715923795567,6.372383643516903,1.557007621709353,560.0245212136659,2703.9291876627394,391.0612475196433,1119626.862592022
58.95045187221223,5.94161864327235,1.402271410351102,563.2631264319984,2480.27468094817,320.1845881701721,846638.8763107571
55.63306754674592,5.455179097800775,1.5057508706382676,535.334334309382,1222.0893147477493,412.85211266154556,731734.5479599697
58.258630708052166,6.005866350836091,1.460420489665242,583.479881484589,2754.7909797966686,536.7752093439673,1170050.680985981
55.434547894452336,4.7263639659212,1.3039285384214252,,2149.8489049424866,424.57199862447175,776164.5657660962
59.2936881434926,5.194659681729403,1.5109397649018395,524.9035441642695,2597.523472719104,525.2388968440503,1062713.4780605042
58.83358622827612,5.166859216789161,1.3255924841331286,515.0989883402231,1668.044494716515,259.25111296323894,446620.4108311151
55.52247455346993,5.109431108248401,1.8476019393808953,582.0559793127373,2871.025700468133,417.1142014300701,1567996.6189035403
55.54361872507338,5.078814199344683,1.7697730171107793,581.6602476361769,1651.2342089027334,317.10030457649077,1164538.7922959472
58.662447139039884,5.471276043205033,1.6642018614402467,570.5364789533081,3044.256629270493,535.7983251968212,1442160.524799909
58.9126884848244,6.273244142058331,1.5254982349031925,576.6221365087724,1571.4843587854741,371.3111797500758,884460.501312388
59.13504077323764,6.070056061544197,1.4542424727669012,558.4332781439406,3445.816500606464,281.67678828873994,1058007.893885299
58.316110050068175,5.59094233811467,1.4347023382921824,571.7013826253223,,588.7167299706557,1099181.6289082663
58.726813869814876,6.048423528903076,1.5596815756449804,509.8374159659088,3362.713136494184,508.08619881996214,1224106.647481589
55.562399730012764,5.1701755899049004,1.5104182287163908,585.8453912604299,2576.5637843756103,506.676294119909,1179694.620749015
58.74855613523255,5.9044180954521,1.454991979723298,585.2795685891358,2718.341401667726,383.5335058050975,1050498.013659975
55.76996361611678,5.915317642313744,1.6201022883465834,544.2812980531565,1724.4634885618395,470.7205498635458,1027373.6715263546
58.52190904970192,5.414775836845143,1.3775639721097068,571.3252623051231,2605.9655100248156,208.39847708192318,778820.4089626819
55.712397644822836,5.674086344637486,1.352182485373532,580.7099750910236,1978.1640960090078,407.53998098075147,790307.6347822495
55.61898573233656,5.343953006180493,1.8100097227550873,539.5918936224135,2222.7411823361713,,1332554.2722868454
55.72901623830012,5.787914072347437,1.478394190620231,569.4732933360756,2780.7626379397993,519.2397294638621,1153709.3711013887
55.586174737432636,5.284646181335854,1.5835214021659505,538.0543783815086,1642.0414389541681,,1005699.0352438283
57.04522551439336,5.948978633629683,1.735656455778018,559.6214272900643,2488.6836157139915,242.57701823551156,1183583.5203724075
55.564806088304515,5.094588523734477,1.6993705535416932,556.4910019677639,3330.2711870277317,321.0430979992604,1353111.4065006215
55.581485592177025,5.326940569751104,1.409260400485982,578.6828238714405,3578.1595857538487,260.35874552544925,1059130.152575397
59.26346315104014,5.0592918005321215,1.6452352345937071,560.8327053703241,1915.1121174766413,366.883255387045,1056768.6525478787
56.11504572210286,6.285822608289003,1.3212004842228742,609.2164409369134,2170.1496468692376,575.2632309295105,973587.0696798905
54.53889169556313,6.421650892657391,1.7173908538177747,550.5825002519211,1881.1858653193794,476.1275991546761,1191789.5688285977
57.797407894645765,5.0429795986689925,1.4289993432636827,549.4812736986607,2321.2179706059237,238.0551715092819,757494.3768648203
55.57114016166934,5.218309929927155,1.4563250819876274,596.8554699717054,2810.390624555269,517.3975720087564,1191950.1588316604
55.679813993540165,5.629267683823687,1.5539863701270336,527.008517699681,486.1075253790506,517.5124820035455,703126.6371927712
55.491591042686444,4.832640821294955,1.5135689868419364,583.9737731208639,2575.443591392342,521.4341625216523,1189696.8294263384
55.73201315268275,5.839808058673646,1.5990070468466184,583.9133423282956,2141.566287132718,575.8351249369204,1246636.3271655939
55.91385013058997,5.850203795639448,1.5064539079989365,513.5432011815378,1672.052009256303,218.73523388284016,631191.3470548266
58.354268370105814,5.262504219667284,1.6097251252598646,546.3907029493502,3579.349157681668,331.87472592409136,1279911.9143058006
59.01682682915519,6.117138901943019,1.4326362406222444,539.1878897633804,3967.6383224930605,224.70361954483286,1050113.9639506442
55.37219357423521,4.5307078341750575,1.5183852735933971,573.523975581851,2934.3256347726224,541.1223140390974,1255945.3197828897
55.964905595688286,6.583781049269403,1.4993736586599498,552.9887691304027,2965.846412294168,297.1957176934596,1017859.2089022588
57.20573543939086,6.219849954229915,1.5921268878173631,581.2922431378962,2704.5291569016877,237.4727942403185,1097445.2684132592
58.40295553112511,5.611613910982545,1.5200157944228785,586.8184467161872,2547.4229485857786,493.36073637217567,1177434.3354528653
55.624045012715165,5.285564364963154,1.3756730136339153,580.0833432146167,2386.878338189776,489.9016467865446,956526.6532790123
58.8483502961525,6.0603995876943975,1.8208947059699734,590.2858520354478,2874.692535232624,514.8481657783116,1625463.258623302
56.93610456640472,6.773877437240708,1.554300565049266,557.1239720355642,3711.1170810539234,218.42787837080354,1180643.9492467558
58.39515980234103,5.835036143391088,1.5207176681423826,571.57920948693,2982.3308707348415,431.95599681264525,1185069.518802476
57.04469759366472,5.898442300154821,1.3531627757790767,593.456734039324,1454.0885011275693,402.66917859685753,714806.8327114154
58.64209943584542,6.086421455981441,1.5316819681136375,591.2966272425183,1361.4184967708275,489.17189414068355,968725.9407589422
58.69707589630905,5.8942989119767795,1.3009666528315302,584.1476132521102,2728.300387863933,431.47196985631484,900140.5621564859
54.98067264235212,5.930234840087969,1.5468253332833555,564.4779189192477,3034.82990068537,521.956028040124,1276311.8746889061
55.95850373195707,6.455689345124248,1.4211901570304555,603.1567934491385,1389.4847080895531,423.5246054785207,820083.209713721
54.58846825468637,6.164330919989789,1.5462270658940085,616.2779238422836,3154.744371311215,315.178608219361,1264403.5630901495
56.88495805289931,5.984976131272527,1.5077244100127833,554.2319523917055,2261.197102261555,547.0159504274875,1074361.5512038898
58.680873467782384,6.262575229991597,1.752407833170758,578.2465358711682,1031.4350119567125,346.7697333811983,1037117.5274950592
58.80376137143976,6.156412644807774,1.7212114175608197,540.4428642139035,3574.5365425170503,242.35240239153592,1334151.1107434367
55.5850312206611,5.160142445992324,1.581710033671585,491.0640734898872,2675.0615734657827,421.9448832257621,1012861.8939547988
59.20898469743778,5.124948830539573,1.3792711205670396,588.0874696814587,2651.3618095435286,672.8260251432794,1161641.9503605175
55.71002792143931,5.634018610986931,1.4799745853693083,602.1919681039055,3341.2048397203766,384.70240417764063,1240255.5170030606
58.8096131890323,6.172759211788147,1.8519453422323127,556.9653606527099,2312.9092999726836,291.7229502916842,1318895.8811713737
58.490465015487665,5.821578183085846,1.7118846008176116,530.9134940321582,3306.9880333261594,299.8344327939211,1291823.379909691
59.363044190151676,5.041349104211632,1.3831946207734114,599.1929364094196,2121.1527254286634,537.7133261128049,990244.725780836
55.44087880678175,4.704123990231124,1.585545247355384,576.427980901971,1943.5996640725027,336.6763814287007,1002817.2947389467
52.576400189578386,6.263535335134772,1.681792710292246,523.5302306426829,1783.4062801493806,369.9172867485352,994100.8661592116
53.64824270547134,6.280882449096426,1.376027567783661,532.4456885821903,2705.875722469488,302.3913037703624,778470.1908132869
58.64064221191825,5.9828923915440875,1.8261123026445425,578.427727018829,4360.584003690657,573.3615862145858,1936234.8758676844
54.49127997567426,5.232897630755372,1.5058710869358647,577.8734375177088,1454.547199585556,,830742.5506295573
58.51549858473405,6.015105074416131,1.4301378574538486,597.1534073753387,2408.6528147602853,304.6072907091501,929750.2561327869
55.61638234254305,5.392331886088644,1.5639134157681434,530.4403257570133,3538.1122799151203,683.4636458436476,1434858.1533239686
58.52284911733726,5.9200913966391315,1.4992269002765795,560.0127478272507,1897.231377048534,618.9323255119097,1057463.3759791225
58.575559810112736,5.178556783485421,1.4556943124985564,562.2221861636156,1941.486074327885,211.15229897327927,725569.6923715667
56.32161028894291,5.891172199587584,1.469957869179325,560.1054997577945,1579.9575289987538,470.57293614037235,854649.1452803022
58.44102246353286,5.628990153683052,1.5367415472857795,516.6975226162882,2235.543584292646,647.0427452564492,1092556.8470553057
58.48689768944131,5.091199047336398,1.300654671467459,580.1139404820422,2221.2550885989394,385.7587195361755,759146.2876062178
54.065211166208805,6.157851630578827,1.4350805273094467,597.3664193280475,2050.0958703289784,453.57721188305703,974197.0492645886
55.592028120863944,5.22400743216637,1.4886184544187628,523.730476528127,2715.395084069207,549.1872311620582,1072733.2079359433
58.107638158442086,6.18464584055878,1.6471594166913732,569.3629414439299,2763.0412119298157,798.6951803421183,1553684.3979566353
58.53302446031755,5.592798477976796,1.660698074937251,538.6448438339012,2040.486792142533,469.386061666987,1123660.1363600297
53.81518953980072,6.212551811612829,1.6435204493088142,551.6394294147522,2965.8152666300325,397.27710218604494,1260065.7736953148
58.66966032473671,5.556382685080221,1.328846985603027,616.8841400804449,1832.1228155924146,400.3091224096169,809013.1428791668
55.645663101066454,5.457530800660973,1.508596639060304,568.5552234971432,2162.7254955201456,392.3775158166823,976194.943514067
59.137076885776615,6.603407331846611,1.8007247799556878,519.2032821885704,2695.1874393743205,411.0123664511783,1333663.8904240942
58.232596652188214,5.3294307181741365,1.4095347265493663,591.7683384946806,1967.1772269735636,480.24128903831297,934097.8194265632
58.524005361032806,5.338897342663348,1.5624061214559017,555.7680125962909,1390.3041551758208,482.22818201968056,926776.6514093005
59.0757262508933,6.502814008739726,1.3254212057805814,558.8339559420472,1401.0351786162778,491.459593709239,658859.688029896
59.577671711937384,5.200060169719223,1.6232545290066822,557.8227102224741,2656.1566949103726,461.2716025342024,1234973.430076387
54.855862680107656,6.451349751945807,1.7823002482313424,564.33337836025,2216.7394503730425,562.0520238261697,1427788.8862561483
58.720237396750676,6.0986490068323995,1.5162974126992563,525.8361393250996,2158.6083160744474,,822350.2800752358
58.68072303333028,6.166947522099472,1.574828926561731,520.038204385411,3630.9535929895137,530.623572114402,1333417.3693047538
55.50793892040924,5.060993483492673,1.431110810572762,546.2123423786791,1694.388059678569,462.40855976890003,793749.2035395093
59.064915340994204,5.808136384007987,1.4279476055261457,600.3277985989796,3505.1014399604555,452.52101380005746,1254041.9122474038
58.69049034352269,5.998255644200816,1.3135547091071784,539.6066094584673,3467.0964695134126,464.2062491601998,983203.9109699145
58.82174328620917,6.209031147468377,1.5206919938867727,535.8307408805747,2284.480071644346,489.2934384888414,1011640.4621442653
57.148208205860385,5.669367397164514,1.3992465109695384,579.2553316743796,3152.0118518697327,464.1537341931673,1112165.7169830613
58.5944495269118,6.0191361387413185,1.648293659781489,595.7426502518606,2090.9216108417154,354.0023139342756,1162261.7831661687
58.179067774500545,5.428149284415832,1.392625954946857,584.506061254736,3269.760641793426,235.6351790870356,974431.0852456313
58.61858650595851,5.686618320637228,1.5685886790171537,632.9976385754296,1458.6395081950118,522.8056060479427,1147147.7158629806
55.72585116806955,,1.8343620370499494,551.9826301095421,1952.5282439494858,448.75789936921353,1330013.8374005086
55.47069687385667,4.766191113910256,1.672779331662396,546.319248468915,3209.2193176255687,360.4786275419718,1303287.1049847384
58.8418583618095,6.149059048344089,1.6761759344619453,541.4073071159916,2732.5273833445062,271.9929874682791,1140855.6354871225
59.06971443301166,6.251503196991924,1.5080671276735904,592.9008277632887,1336.9908033668962,357.78899717039127,844372.0286290596
58.89728763751859,5.229973990905876,1.522363123649459,530.7815173850288,2202.444712142092,,1037864.9349605988
55.75639559516566,5.852162129174952,1.5802957132150082,540.8163565920497,2173.9047219112354,393.8208989551571,1004313.024512738
56.506740803460495,5.548852231923798,1.2139518298366405,611.9513506235529,2101.3965388746988,446.1304747247644,746347.5511301828
58.94270836903823,6.285154219946141,1.3956353173120661,531.7215400998864,2352.5763719014303,289.46559012031804,721739.0871885259
55.719173511509574,5.802193863615992,1.5194692322842847,511.40663734493944,2011.9462508286347,316.57946945169596,778645.3218536429
55.5703685879845,5.292269684309445,1.531197564470629,544.2865547178909,2545.5512560826737,404.04274723258953,1032308.0360774675
59.04308245351616,5.333536715186045,1.522164436737043,555.8995255320942,2234.564344606616,451.43357445060434,1021831.0229865093
54.14266040096354,5.91249644329637,1.727278800093003,534.3232233832149,1931.9573115163146,427.43094497323426,1143046.0276186962
58.032271829625735,5.28335055827005,1.4010874066367263,569.9028145685571,1377.3933714506525,306.9815584200442,636381.8725292168
55.53429151870425,5.058092836033184,1.5740191905251417,554.8186043804234,3269.8923441418315,522.7582203572881,1332974.5515493504
55.57736159830379,5.246946305402033,1.486355089965155,540.296118499111,2233.9209585922076,465.45519493553587,953525.5670626027
58.58704584987357,6.113579790710611,1.3579958961459564,600.1212885048066,2873.828783366854,396.5399833152055,1006201.4000122697
58.74907281780429,5.231802984618195,1.575744392416763,524.1577788670404,,433.789281651598,1168860.940188188
55.8979712491179,6.232931733729241,1.5645650686709534,596.2422815752932,1988.5282501350382,666.4579669210235,1267530.6520516083
55.84271933952767,5.893912466102016,1.5834638780728107,604.8003075627636,3033.396149171063,273.01320512054895,1229347.880358999
55.4624243136807,4.843345994034153,1.4847493039741868,556.046864165619,2849.509962518837,525.7282208314974,1148813.680957871
58.91126474735566,6.282232977877433,1.5614492971228169,646.4355437918173,2817.8014687292302,469.25955858456473,1395047.1725669347
58.45667305248932,5.094409992607434,1.7352959592224035,573.2917179331748,2492.0824443786514,273.68704540295266,1237066.9424140784
59.0345315799908,5.289332938985084,1.5057778605717653,583.3658293920167,2554.1202873215975,416.3096085199658,1099229.495578697
59.70666150599746,6.065632214319946,1.5071461604206244,505.80136352960864,3625.399588520128,232.19562240872776,1003825.077931235
58.741338413894226,5.301041646415863,1.7229289887961499,554.613643805539,2092.471512175551,450.50158835632357,1230384.4822856612
58.65578582264505,6.1286585571647425,1.582446477520096,569.8271852153686,3336.120557858786,557.6566872799982,1414412.4686239297
55.62346406122413,5.297852881321877,1.4102783720357286,594.0046013374279,1590.0299355516934,240.57799162994255,694486.7866964095
58.87282457307902,6.075386608190718,1.7725903733485477,590.4472516572285,2249.5234903169494,391.88148400415804,1357284.2717235703
53.2284836810949,6.590892380020142,1.492005982465785,568.2485985962331,3213.4597262761977,644.4074709426962,1341189.5872768688
55.661438984927685,5.551690807984898,1.5362440999686229,544.2680968902571,586.2650880317449,408.4208932555064,660385.479998955
54.47027945857048,5.6250801167703735,1.4901485886594343,556.955906863996,2249.9163498487233,308.9327935321777,885779.5617136025
59.35036690713671,5.369753779406855,1.5300131455034478,543.1368841101619,2653.962929784114,573.3316678966097,1171218.4149153912
58.823213054123165,6.117304817685381,1.7432024543400577,489.00046199664,1387.6902296499923,144.46841355375452,752005.1648422843
58.48467524466922,5.7319517559292255,1.3034915850804625,524.6029899527048,457.16141698095834,285.8373737111314,224484.73489420506
58.8383839389442,5.075982643923451,1.6661039285953083,545.5932975330402,1027.3248127109246,514.3437812708571,981598.4969256127
