feature_1,feature_2,feature_3,feature_4,feature_5,feature_6
59.123336138669586,,1.6262493591210216,553.648858270682,2770.6211001260344,386.69736461222885
56.062696934461506,5.938748800435338,1.5427551812817546,559.7782604448969,2381.7281041085544,406.440265480139
55.568556736882876,5.1269988013474705,1.4818125127109807,606.8579927218111,2206.584693517322,595.7350023253346
55.608906603896095,5.206687968261283,1.3873541716450453,551.988403582119,,564.7759725867132
58.8994839735875,6.1040140298084395,1.5240952420634115,560.0651630371452,2596.6541665208283,466.75719342436156
55.66175481134375,5.436519165613855,1.5750566033780853,557.4659084016166,1876.0514749298416,352.8563298595857
58.961498279207355,5.584853169493483,1.2680378941730277,569.0781427000209,2598.921782081894,399.4211544465928
55.6385338095152,5.532146648560156,1.4970767789094266,582.0051580561601,1194.31710002701,749.2337640686061
55.669921462579886,5.516398569558453,1.5284145365038464,514.9314285443336,2060.7676197220167,507.6620030762791
52.44876389836347,5.609332852431173,1.3564392093262838,571.4765574593998,3056.754130156715,272.1966140771828
58.09906103762457,5.5083251360351,1.6958132583440224,581.7926569484366,3179.742300063077,800.0
58.757594765472234,5.954994284662523,1.4494032050374845,581.557873806434,2785.9415143840183,504.9378435281815
55.595981835348205,5.289226475223465,1.535514301764253,592.707976400921,3014.632945074822,349.0135872032652
59.106806384955014,6.288156836416441,1.3847552274999266,577.1741502909995,1565.9929677232612,467.9276059588645
55.64496032594649,5.537604165567577,1.4820870838292317,557.8849188360412,,428.10031037616955
53.84576553693948,5.707200277347722,1.5225824585568768,541.7794665373186,2590.1684299585186,407.3882089947178
58.68205074638447,6.162996066822258,1.3467409445864367,506.48695258706005,2537.510873270686,528.177545840849
58.73553677781196,6.222960749531629,1.4021433521407065,584.1588117379384,1585.941522129155,397.5540124233027
58.518952920701864,5.6041215136176294,1.513281698638776,539.8482640354946,2371.994544900362,235.96560877822475
55.61387502976631,5.278991535483392,1.6207348802041897,526.8751039403937,2843.3165724172227,641.6628638159043
55.60482808982138,5.3665748236121935,1.5648551688345396,577.5365626854057,894.5733852476906,483.11612706723184
56.49178045323839,5.895237060095243,1.4458849273996506,580.6622143586424,2468.206264601934,439.5935756237774
55.69123949216489,5.701540960048898,1.5171560038829102,544.5873273068495,2265.597400282572,344.3851366745716
53.891296621792094,6.147644030636245,1.6957613848779554,558.0332356657631,2369.253984356068,456.9009240990148
58.70744433343523,5.694580048547424,1.636894024466691,581.0241952057529,3049.3488530368663,318.7699869258594
55.59393180622828,5.269659108958095,1.4945505779235018,544.8865192301836,3496.6436284510078,564.4354121879123
54.39661316370167,6.336535196978171,1.3830721313011651,499.8916359430119,2040.7077184029108,463.27981779427154
55.50283318305902,6.643044090393063,1.5720377044110696,593.6830230117046,1405.9740415628771,100.05475611260181
57.98693804852002,5.205843745323665,1.6635343807504992,549.1678591901335,1918.5147709047342,368.8052563778639
59.33603172103491,5.164687597207608,1.4132687535674342,529.9945874743021,1688.1223562111948,373.84509981435934
58.654018984445955,5.304117408098349,1.6472490210152082,561.9926891683765,2553.0891768374527,379.33466380411926
55.602552045398,5.273073902174442,1.6552993230560755,513.2667461152182,1578.7785259723482,444.0732225431504
56.16102311874472,6.183623801808744,1.6271173135423258,592.7913342488519,2858.575750846381,456.5845735565412
58.90866593646341,5.512761716908675,1.8251973802942225,545.4586222097602,2539.7867292639926,239.9754184841535
55.840605260780535,5.9677793193408455,1.5527856419842228,578.5255163729887,2386.3108938552323,333.2027491178101
55.385262475147904,4.5647463111509445,,577.8428977270931,2311.2540032807633,508.7753692186754
55.73604326818392,5.76499654785361,1.5267164243672289,,1718.8947706878662,472.3592505300727
55.74682206291344,5.725510953022934,1.4019896279447008,537.3373038615903,2678.2306877172487,306.3283609788294
58.62625494271853,5.354134864445416,1.7835317230157022,542.4428090429249,1556.2471082370025,454.6322677632179
57.25553259565284,6.168831945836887,1.5377255425943686,479.12636870535573,2073.933074001682,267.70632334613197
59.04463059645725,6.143393180384272,1.5662696482215281,547.2776167863543,2898.9475689995866,403.82833445175015
55.67440465798352,5.636552033907266,1.6394892385624635,573.1576683771376,2527.3687204672083,463.39920528049663
59.190608422471,5.4374211378993085,1.6274560540470997,536.9275948027165,2015.6167731726132,451.11931940384204
52.895977498183896,6.336803017479137,1.7243440657524975,599.6172985131966,3170.3242754792464,311.12702784373255
58.96690680519783,6.253063275976733,1.6183369847183235,542.3852089370905,1881.89336458436,508.9316344946338
58.704349329949935,6.148609229127661,1.4803199387824528,544.8635467600575,3362.464981265307,263.23382369819
58.946138092476374,5.297621783438532,1.6344466595497322,543.6239640999552,2607.3587624862985,588.0197028659763
58.34773418964553,5.735129133374477,1.6644053075031975,582.5963136911788,3994.838640184945,525.6915048149838
59.28607168379453,5.2960202401630765,1.7341241578954045,568.9955186513558,2139.8308313760745,307.7714010253949
55.406118000188954,5.46728278864788,1.4508791914093515,576.0686083647109,2237.6538824789072,500.6116332798039
58.13672276257098,5.528831138586464,1.433358241969134,564.8566759560867,2314.7287152580534,472.44141548898193
55.87898157123084,6.268041931220441,1.5302080572793422,537.1411803917046,3060.5819726105597,422.57148852405027
58.715992197817144,6.080018535742837,1.4769070357257261,587.7395583258932,1795.2032991677818,322.4817523814445
58.96088415440449,6.139598816896166,1.56303671991625,528.4403123695924,,502.10553836467807
55.62095407245213,5.312275947491422,1.4977474653433136,573.5623662211099,2520.8158070533145,206.87048251181818
58.54893128226428,5.746213953616895,1.4519070599120107,574.4290219307111,1624.8113776649598,345.5683316927667
58.00116652290528,5.318343120425247,1.5070223800325921,592.1078034386612,2768.847350607456,430.78781533561795
55.4547543362559,4.687616287491776,1.3846037278797678,540.3079435265896,3138.94519962391,547.1569535823734
57.284025251588226,5.686471141098275,1.747669222318116,584.8005919365837,1863.7385267985733,298.6412520392133
58.57094275009873,6.091246741386728,1.4307203188938222,536.8049600714736,2744.0818012123414,521.709160395028
55.76101434389225,5.806513532284383,1.5389166563314451,538.3792375970543,2911.9767631540235,593.3021171872205
59.05707271397448,5.5606335037151755,1.375979562258976,520.7483925737871,2205.520563202029,473.8796701534936
55.42882993981518,5.488494629390124,1.7092966903815472,535.3943799665752,3179.170841771189,390.63466848998434
53.45881330011589,5.870988854004681,1.5085713703980734,539.3256658888415,3256.2089636495116,357.18890006981314
53.2054407113249,6.198711540663288,1.6849125130126117,547.9300438100001,2859.2129275202465,543.4958345435028
58.87775009879944,5.879979841947173,1.5304758200522413,588.1117505085086,2628.0810706262887,501.5679037223485
58.97971147898794,6.695875828217709,1.539417978753584,526.5408427866582,1975.9238236563056,216.0675042051195
58.644475546478375,5.788482226794736,1.7215780589608274,,2544.890906204067,581.7493226878744
58.645284626428115,5.400712777587547,1.5389908507230396,521.4306659568789,2312.398148425691,561.96528838091
58.765099143941825,6.491821394232759,1.4465149573270848,567.5741525526907,2573.7469465525214,457.89397550572625
55.700325850051804,5.633762173054549,1.5253087671748355,629.4743278693119,1362.2210645009416,505.87724917216593
55.22003023594698,5.707968839310952,1.26023750002257,587.3885772281748,2030.8022864558059,405.4707961646861
55.411098645648686,6.457256671303124,1.6421993430288466,,2439.539911738656,434.92824990921343
59.21166593351886,5.0165795927867505,1.5943918727138766,569.6490062431972,2456.2414199622804,368.0362903905551
55.74841868278568,5.854886852903651,1.6283721793655213,576.5225929102713,2689.8335202880107,212.49040221397436
58.770467866651295,6.038103230265364,1.554203962660583,594.9420960561931,2341.401396593211,401.66789340390665
58.07118779349036,5.4393953750258035,1.6318565198448345,557.0759826885002,2665.4601522091616,526.6733619213377
59.0359093008365,6.331530012383551,1.5211459463753094,539.0367618260484,2999.9755825444595,144.02423352828905
58.8818235043085,5.966405535066703,1.5457461424759342,565.1667029295933,2307.6423310888986,233.31391675403063
58.66502104231857,5.283863212250982,1.6116714001555672,589.2136863757979,2340.810447354935,329.85346380937534
58.63335334614427,5.704322554399819,1.388490293452582,567.1688950557326,1700.2057637979758,317.4407521119169
55.57363705942762,5.268461289914445,1.5421617052847394,591.4451381686201,1965.7882414150424,581.875022092486
58.92478279488261,6.297284093078309,1.4533624940183412,563.1301463326492,2878.4110033684824,227.90206452379525
58.80820781970662,6.1112346538568465,1.5277379769797288,525.8266639817073,2285.0074058203863,324.5092743040733
58.739469829938,6.221963350077754,1.753368327919255,589.4088461034357,2796.648009622267,375.1787468327563
58.4647838656044,5.410733474921665,1.377586961878704,569.3361215272599,2508.522468881599,290.29283394997697
54.42012786850064,5.715468987059806,1.4532196225453602,499.7710846470401,2811.9683265022186,331.77505378311355
58.84510531617816,6.1279657012009,1.7976789398570532,557.3331730274267,1944.7190076152835,347.38264598804585
58.83647434430907,5.359383961735981,1.5063081547288129,515.0863980055625,2041.8582594692716,316.10396517541943
55.05345259046686,5.855072207304323,1.5824664286927361,550.3194717262063,2655.365347494533,431.3884109471977
53.683579333382376,6.25896819857549,1.5779113636224975,553.0757583917912,2038.4395282212822,215.48530720630413
54.26326265757716,5.8835480659283395,1.3859775814486495,584.8820043331508,2447.510508544593,380.7116332850064
58.64230352609994,6.052605683480231,1.6946205598412383,606.4945763823996,,357.0459159334295
58.848215195189496,6.100694437851304,1.5117702759689142,559.9942819163206,1931.014500156542,342.85358174747546
56.15529387810925,6.275665478750632,1.6529719539738144,581.0030979116202,2896.5316619596815,550.8319895852374
58.661840952706385,5.9520601480758435,1.5623671615851156,558.7937025748176,1500.8542521302923,333.3608860909845
54.384809342627214,5.8973774001109645,1.68303009282147,554.0407888486615,1744.4111981576493,398.8974268832584
58.53368219509372,5.968749620436073,1.632744629350292,596.0270620978481,1619.5482223321412,387.4160037218631
58.665384403470476,6.172315993656955,1.4754361230198683,569.8638679458967,2385.563596350703,373.8488325056442
58.404315211450225,5.924008086424153,,567.935626070588,2401.1397587705833,467.1733442610872
53.81170449351095,5.838106511235506,1.377111269189121,614.4841541361287,1242.8444114918489,196.7001385662414
58.58600065545428,5.879845964628129,1.3383779075506967,559.8025508237259,2272.3340133043043,347.12347994199826
,6.6650269443264465,1.6276278027423141,560.3122538883822,1811.030010446247,396.41585333043383
55.70474410331766,5.669463552682691,1.4631802714696935,537.0677323326432,3910.1685654946064,408.1391877012518
59.00432637204011,6.310936545542329,1.7548375153534614,559.2876811087657,2973.9825706166826,381.9448945215228
58.502946360784215,6.030698853461127,1.5385349221670208,554.6957128297906,2028.0093593689598,411.6970619432157
58.57328597873371,5.845238207135726,1.4497275253235222,576.7882388818682,2413.5674460055793,422.34355236638726
58.702978034729604,5.978079181403963,1.6095634850638731,593.4399462193668,1885.2020331001231,452.2339384132579
58.697390764011075,5.61054003279242,1.4144242223365135,526.8113910556232,,623.3716569567022
58.59254722845381,5.079737196082302,1.4956975430103177,539.0002109365606,1553.5944214136985,384.87888674782397
59.05142952274137,6.077416677661611,1.4992012250919937,539.9404085408049,3033.1051822177574,380.05432282726696
58.71216409105696,6.171872892183197,1.5533167491533986,588.0987967178423,2158.22476588238,333.66018792881323
54.86107629739485,6.147933626487011,1.8141524674465277,543.3738227925215,2085.7827921040443,467.5240818879261
53.090242617075475,5.92076202288406,1.517059286319733,574.5652275120526,4180.020740735035,402.5727719551594
59.287993021128855,5.032769172529049,1.4536000768504442,538.941384480551,2956.046583574782,584.8071943136821
58.65862342003478,5.721359106709374,1.6088761411437142,567.3173367865445,1935.8067847422305,212.63913044858842
58.75572138097016,5.909039502096004,1.7059833967855946,554.504429397379,3012.630245537464,360.0781050150453
55.46237519514054,4.797858341084817,1.4804205814046871,604.5429799900317,2790.143135279563,371.00473261039974
55.50942112264837,4.945867017416649,1.474460362744671,523.2188424016117,2764.305828676142,400.7056632590052
55.549205567972194,5.154055928437619,1.4873039736202665,552.5598995354405,2592.7854179679593,236.46490106448763
52.663014519161294,6.581505132191257,1.8156726638400194,543.8467815854796,3718.5719131111064,408.20324997102347
58.47378797501057,6.117909078223274,1.4655367348411898,578.5668181664705,2727.410635569496,492.2564459307504
55.61536564360684,5.282000852927515,1.6758477098087847,566.4531934912617,3162.8752605076115,439.70742977528465
55.55855061282146,5.0945761824572084,1.7287212958789526,538.6529134181256,1981.8387307431767,455.8324215241582
55.968466795289615,6.017569036152107,1.333724201755795,509.1259797890722,2207.407995826406,446.4232713805989
,5.241377713522278,1.5367032437810262,616.3927668495218,2969.1536568430206,415.14129382969224
58.61181756869401,6.024653256029126,1.5524875147473125,583.8838978052571,1429.8052996267568,495.4326489459094
53.61487011019029,5.719091359933525,1.3250914506344753,574.3104572541047,2804.7012906429322,540.6466888489058
59.00472956708997,6.44446137793541,1.3936280791974915,563.4734623557235,1375.1878783170293,512.7901560904398
58.27503305515923,5.758902453006265,1.5235926328265297,558.1009526433257,2783.223464373326,327.774370879478
53.17530692006527,6.1787408990688375,1.6105553832139505,566.7694953843069,2856.7762918946887,357.90175368802306
58.631177055014305,5.3073996875826355,1.438196673594479,601.9641977799549,3080.0523413256005,206.89280561933464
55.650414424134276,5.330531835269624,1.4978643064595933,549.7179291852954,1676.554228895645,199.30875178243582
52.59418795893266,6.1412847191305,1.39840044064057,569.030445322681,2248.4803688242428,509.5555909748472
52.26695056127559,5.586543806752131,1.5642785838970559,536.9353341559198,1745.6940804450733,495.3806547782124
54.41628533571277,5.717624577675478,1.4502148131176884,511.672429670992,2332.1828908378898,546.3876559966933
,4.97273025875034,1.6503197887307386,601.3049089684932,3101.9418420814504,474.6384883420942
58.45995632482902,5.862069501101615,1.6295921084080618,585.5269658362289,2749.7517506739778,236.8711470069771
58.85616085478053,6.046667298357148,1.5803646626394752,586.5809651084168,1986.367975719556,409.122701165082
54.45729630605997,6.200990635205979,1.5119285219236023,584.1102235107617,1787.23726636811,369.2499089993059
55.771274762434295,5.96051919035105,1.5975205306351035,548.8139776121167,1818.7137907300782,336.18073831792606
50.08304184180834,6.002164456435951,1.4686489729782721,568.1927014708684,2533.1970469207695,344.5134933195228
55.69654509265381,5.560336783293383,1.4216621720167306,534.9129907189377,2480.123120973875,385.8515236466644
58.46934724421411,5.799755387266732,,606.8571331819809,1845.4351154582284,601.4992814983134
55.61956067770969,5.320536458827876,1.330126562720427,470.1500042560034,1354.947101218643,432.5443136974947
58.47194151558608,6.162067190195543,1.531013280490205,595.1153115863196,2637.8831673787718,419.47137360868726
58.489739209141426,5.2288438897069085,1.624997212990231,532.5553136580097,1777.7841705406277,486.32554745303605
58.70599590384829,5.153123231690145,1.545758453612505,558.4256312210216,2886.6011350516487,443.23532916389564
54.30448972663537,5.8592569541817054,1.5951958779044315,525.3424583806712,3169.800058711788,490.2028669062796
58.29154316281916,5.307074872149581,1.6877270759881047,560.9485646359198,2191.68177268583,296.0319876276035
56.55752921181998,6.096335775357245,1.4344975765025576,579.1868686057636,2026.985472308694,543.7412131650955
55.5439694955773,5.08854238441597,1.7088600782980472,516.9860372101459,1708.1818438606588,372.9997674289135
55.604457734045646,5.256992779495334,1.4588348894906495,558.5502992743878,,296.49602407939994
58.7205411266476,,1.6267345230676167,554.0965061650799,2190.828290015763,254.4277185874189
58.58867503865437,5.858940378593407,1.3881558311149207,572.9765914175493,2597.0341736516493,463.69910056748404
55.44330412955691,4.7713322543689864,1.5106873515691728,511.94348491815407,1800.7350317911983,387.33263076198693
58.773607268079914,5.979086102658134,1.6058897020760212,542.1329826116698,1768.593242929082,532.6224588735147
58.90593885687693,5.3971961866031855,1.4265473870530514,598.6278818095931,3803.590215579387,363.94259063260614
58.566905638976024,6.2312466334396595,1.4322494707273457,602.056827395283,3138.5002893603,281.53302528460284
58.530860379396174,5.820720375413273,1.3206734248691736,545.6576553024528,3126.518268432448,465.4190118196379
55.50070737043302,4.886418715446418,1.535803805670445,526.7872014099243,2683.81046244773,516.5967582470362
59.43804525112146,4.979530930131997,1.5456482167033965,551.8156158154952,1516.5464390006564,449.6678510948982
54.51117377030565,6.023703258533397,,559.5993939621386,2627.5140151576747,251.75858287829845
58.14031741858557,5.470415236790746,1.4030873832482247,523.529950552905,2053.6127668026757,596.7656772063095
58.121739987842844,5.211138142083943,1.576742745006845,588.474573907429,2466.7449152097115,354.44664070267277
59.01254703541258,6.1319868660169,1.6882501030750192,579.1754121825929,2299.2749128981964,502.03117902207106
55.56230826991202,6.159178175802216,1.30373846808514,520.229246541987,3538.5214835498264,449.8172715543539
58.94079082536799,6.128007452112479,1.556972635547062,590.8463042881908,3175.123866458718,330.72406851965553
58.80414896320394,5.293223689886322,1.4139360904440368,554.7913496854333,2888.220633484707,434.8185897149414
58.68712841516017,5.432748487168431,1.6010235467814526,579.2572874164684,2494.150500986701,253.14111434702008
59.531625031383754,4.980579775961756,1.500881737265833,578.882626806902,2194.5835050958694,608.103308914889
54.84934988939921,5.894308543626747,1.4642390697848153,507.0593988057244,1961.5948997207504,461.5021403989661
58.28142355411782,5.56680224712922,1.6175351895263326,544.9548220657133,4134.543734338805,314.77248864089677
55.68436054580081,5.5610247314932195,1.5510957538723678,526.9232502870914,2715.656418052412,481.0521387296281
58.4216846478935,5.20580246371552,1.3266647995317613,588.3020405123848,2007.0872823021518,588.9342254853336
58.796020002023226,5.9227968586662065,1.6027416659318603,584.1344467690138,1366.844769848001,529.5891664159353
55.672298187113746,5.49740022009171,1.623134349914252,583.7587994649354,2477.5030744194837,461.6654700685618
53.995363937304475,5.38866130198127,1.605949347938729,564.890799046783,2447.5913711423786,495.13620576330146
58.74570185073985,5.242427768757251,1.37205482158256,567.9753552442219,2156.7002004075566,468.13202058578935
55.506701529731174,4.956392810479447,1.6301306896382086,544.2707296302253,2345.204129446241,496.65300915269955
55.57954881431359,5.156328652541073,1.6656805513593973,572.6737645644099,1985.2788692143854,462.42833113686675
58.463283854983516,5.366824862117129,1.4350991580701349,571.0173802572604,3040.3641010116794,403.9831875225301
55.5244489197613,5.123356514089302,1.59226628471534,527.5070725692726,1897.792705053131,326.11584268625194
55.69600518725471,5.572234574030653,1.4083209871897422,530.0882526723595,2030.2244501099738,357.42568098748035
58.61178680980514,6.083677488851039,1.446799360762974,526.4250012631613,2160.317333497409,444.79995071510325
55.58983761963715,5.329196023014804,1.454957132908383,523.259737910361,1362.0121931214558,485.7615316070122
55.345418800429215,6.495028627767315,1.71397004485373,614.2634329306605,2308.366942195784,322.8069884723993
59.352230583639624,5.491026098273663,1.3653058859796685,541.6838885349703,2484.695279732898,637.8965547202861
55.501483590001826,4.9262931647468315,1.7110795026864105,534.7224056330115,,349.15452102033373
58.64711045933723,5.692464419995883,1.4183281524987368,570.058253553617,2835.7411005811587,456.53078089503805
51.98345291579722,6.041723092561807,1.5543744671913857,548.2617279856199,2141.514389461287,392.97896311038994
58.93350984308678,5.974459488862899,,552.7494776019173,1815.6250719353889,524.2040836058985
58.544787700626735,5.716576734628646,1.4732449726984915,535.9426532252335,1195.6884211829367,543.9371679828824
54.504962268989274,6.250255257028508,1.6514933813022532,580.080085489287,2651.2433174327693,368.49510311040945
58.7222888239082,5.322039591797541,1.361760680980026,524.1684980263601,,609.7095796480621
55.68278144530803,5.6075465932816435,1.8459392286658076,566.4525912070005,1452.1337780809672,330.80384079387767
55.58105546488814,5.226589783081868,1.4815105247668505,531.2760850090795,3312.2967423090095,373.60015690217614
56.18496057075554,6.06506463578049,1.6229338367402746,525.1861010900727,,372.97035772018415
55.62396811740452,5.375277496329586,1.5666408316893317,543.1853520844918,2114.9900914951363,328.7734568782531
58.34246726061051,5.323248671314227,1.3397584868577699,574.0719801975932,2503.856980794676,432.1884435929459
57.70402246127746,6.366055344891899,1.4159858775400405,566.9525505335879,2891.799358717429,348.96836712346874
58.72601560975172,5.806838629925907,1.6642265485544527,589.7742053488308,2254.514294753653,554.7942444367005
55.6989936021933,5.696584009391906,1.4331986793078788,548.1208921226912,2838.9045107129514,522.8839588434154
58.707315133475554,5.104703237392267,1.4226959560185346,567.614793743579,1849.7249845556291,369.3156145514671
58.39372354600093,6.390758373048756,1.575354196065918,591.6778845809168,,363.82179751248793
55.61467938291914,5.29709643745731,1.337467487819417,573.8692784327178,2580.6434146587985,420.7249547957928
58.76215655399321,5.949711927314665,1.4718920468482724,580.0112684317763,1987.2317854327314,456.2553542994279
58.60027737833768,5.214962001011049,1.7109305939820707,546.157054417076,3150.5071665191836,567.2040205097085
55.704318765127105,5.585532081604761,1.4989914319382953,519.6032314022744,2006.7685147237326,558.4188985012686
58.52701936988035,5.156450980945431,1.493108039352162,568.0356283500766,1891.2742464237201,533.8327602218818
55.23240397960212,5.628782368268499,1.3573523110032903,568.1585494719695,2219.3762821760474,550.7265655705713
55.8550509442791,5.857444364526379,1.5695500190623501,594.9547129757589,3887.928199441882,507.2718084457147
55.510232493996654,5.900110800043674,1.2667835020898743,548.931762006825,3019.847984528095,300.7643381233386
56.19345089660308,6.441184611960894,1.4956616222481003,570.4742579053377,,451.1899979434154
56.24155786149625,5.660797662034179,1.8477333442128385,604.8489082429521,1831.2260175721603,412.4915085920879
55.62727801260052,6.096388486076547,1.3659930760938521,568.9135659336496,2679.4145508060005,313.692584345138
58.39401676174898,5.685670563697114,1.5914279835072132,560.1363740526397,2988.264971148962,326.28129764204954
55.53333773777741,4.950788861300817,1.613340869913026,582.7932244528973,3170.8212878260315,477.95068736505954
57.07675150096128,5.761025187891059,1.5634460608849634,619.7959715909199,3095.540440232521,404.66680621391254
51.46971511909947,5.520979297800105,1.5128597974547302,578.9626606673535,2733.202506188305,346.3944785939411
55.57955804633227,5.314118251723889,1.3497256480229929,570.8925699216965,2541.9481356999386,532.954922677531
55.67278592378932,5.5642924159794,1.5879822580510632,576.4475560110119,2466.5471643451842,309.55609032033925
55.150552210191144,6.2579612263634,1.5187020523421821,522.9831639476176,3228.9243794307936,478.068428824538
57.58382946830833,5.3362449526356,1.560032898093366,542.1396285010667,3645.006474732307,225.55991012325262
55.64773985331772,5.472359786160968,1.595855950288965,560.9203309109715,2323.8517417705475,473.7920381709326
58.84645856712067,5.34684856179736,1.641458349903849,593.3946996610796,1175.7195455785202,384.3276873221421
53.02364710538796,5.837004105570864,1.3530873406965942,551.898053957941,2034.0610269251313,623.2183668782042
55.62356521204948,5.4982631873649535,1.3838946538034969,609.5464799725222,2533.3519001836494,501.49806566239727
58.352044914531064,5.43979085838027,1.528038076202923,596.9284999813922,2006.601239139651,265.3379718874291
59.23744279913931,5.29368177704742,1.6886807509088957,547.4981321466977,2297.452502621192,351.2602133049617
59.09595761394861,5.323745515895706,1.4670312178728808,501.7955343775483,1425.1468039182641,533.5446766366701
,5.671578767479074,1.7029371539943654,500.8593352503707,2790.927127298475,379.91235119523213
58.67412645943505,5.876433853648088,,617.4619643824894,2441.762855824042,205.22128889262055
56.01429401657934,5.341554180780974,1.499303547257761,609.3462557535549,1964.4548700780238,265.51993868757586
58.7027425822493,5.996502524213929,1.7037842043884672,571.6811926167318,1933.8812411718266,525.6732019006835
57.24874534420105,6.642619565962391,1.667926852034235,586.0134464404217,2162.7256458278653,450.6037225608304
58.72020508721285,5.423780675802343,1.5531519875078026,533.5950215054187,1755.7492827661133,445.1360485106918
55.791616686202396,5.951379711449293,1.621367801964492,574.3582978455527,2793.2785098148534,593.0375852020533
58.923609997438305,5.4155225015872706,1.702452441862857,465.54848916593176,4070.6527724100415,444.5741865483595
